CTL_S1	CTL_S2	CTL_S3	CTL_S4	CTL_S5	PMA_S6	PMA_S7	PMA_S8	PMA_S9	PMA_S10
C5orf58	4.11875957521967	3.09524789536826	3.55886852507385	3.66140232097654	3.61335154616954	4.46476843488	4.46811719497683	5.35458102124504	4.88469960899783	5.25356621424241
C5orf60	2.38373035691854	2.24860088033811	2.44481882131142	1.75764388426311	2.91364840219979	2.14545137232005	2.24811285532536	1.86633757814655	3.51623881702784	2.08666344995084
C5orf63	8.16673842071646	8.04780958258194	8.09087669119014	8.32706318264716	8.44704924274125	7.18667999598115	7.73699351493269	7.41704854891055	8.17799219196674	8.41422215669296
C5orf64	4.04480270008998	4.7315318278384	4.02801371587905	4.50889238111325	3.61335154616954	4.31283793395623	3.83104935911134	5.03274107421872	3.83791470955969	3.78474985577722
C5orf66-AS1	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.0730112380425258	0.155200871433709	0.669211330326305	-6.64385618977472	-0.054920014195448	0.0968170100787238
C5orf66-AS2	1.80014939232322	2.24860088033811	1.86118060542028	2.07871842816194	3.0833606541729	3.1438200309712	0.669211330326305	0.87028902420983	3.83791470955969	2.08666344995084
C6orf106	10.4116410372172	10.3540973256256	10.374884351572	10.3551528733228	10.3072780481865	10.7365199027317	10.6316629386298	10.7265699387061	10.8111368537885	10.6719864659506
C6orf120	9.18188804950157	9.26795306095407	9.0980217577044	9.17124860934365	9.22916917962935	8.9333792410709	8.81496043437846	8.66976562751779	8.66136952706887	8.65694591715745
C6orf132	5.35094319612328	5.17196150368673	5.24990070885051	5.03921210945839	5.7699779317323	5.63433041891586	5.11995684141201	5.38628221568645	5.21580533911842	5.03789851796485
C6orf136	6.00567872733712	5.83077784450276	5.81165728879603	5.30832405890331	5.81887871932671	4.95000857879278	5.30433162707013	4.90725025756407	4.57447668823089	5.12806971135048
C6orf163	5.96615660023542	6.24575197358471	6.10534117531751	6.03899271605494	6.08187052878329	5.60191554235533	5.6146010814714	5.59059515552081	5.25232150999582	5.83840265091689
C6orf203	7.26370024394777	7.19051906265117	7.15192629591541	7.27702604842353	7.44319688843236	6.87023062144333	6.74770738812925	6.74515282251533	6.77563659577957	6.71275715559446
C6orf223	8.3235228498652	8.10359529282997	8.19264376500916	8.13712660925951	8.12123770610509	8.83221646746898	9.15198874795412	8.83968669279675	8.664760032626	8.82476179116319
C6orf226	3.88444086106013	3.24708216352933	3.55886852507385	4.07615474105577	3.49797256036981	4.23041847354117	3.46876888211048	3.18588960002026	2.7395316013284	2.67049335354237
C6orf47	7.60342991730745	7.5747611181391	7.40418373223753	7.48137226135609	7.25167720035619	7.91703359486558	8.0947912913912	7.9392496568593	7.93007401866455	7.7415418840916
C6orf48	9.58228925639347	9.51984316010914	9.61877368108389	9.41160373691521	9.43531532106264	9.3758282352607	9.52121683112842	9.28446318112819	9.40374191253131	9.38478076387476
C6orf52	-0.187475957569146	0.931219366907536	-6.64385618977472	1.34402784871907	0.919380810664841	0.155200871433709	-6.64385618977472	-0.12184040444295	-0.054920014195448	1.67275765934632
C6orf58	-6.64385618977472	-0.0612346938358584	-0.126955216858632	-0.22961308198715	-6.64385618977472	-6.64385618977472	0.669211330326305	-0.12184040444295	-0.054920014195448	0.0968170100787238
C6orf62	9.44707316914491	9.48398673274148	9.3788262088284	9.34398032067047	9.45091195204625	9.85816437752462	9.58494158036778	9.75720971401116	9.73577565619809	9.62824565039216
C6orf89	9.88480430739696	9.8335426471306	9.80996141828104	9.7061295895419	9.72232124049986	9.79145930038269	9.76603536927217	9.56802667399975	9.67486635121916	9.72893842103049
C6orf99	2.6057278105312	3.38444754280536	0.865146181935228	2.56316914972977	2.23672480240172	1.73150041003257	2.98386319277872	2.18747408342942	2.51749916790388	2.89256201231797
C7	3.49771828517751	3.09524789536826	1.86118060542028	2.75550905918442	3.49797256036981	2.95140811476139	1.66466798736739	3.67086339783123	2.25496859428706	2.67049335354237
C7orf25	6.42552527977883	6.43159553780723	6.51557327535363	6.35346036150631	6.23385232356809	5.60191554235533	5.9822666132554	5.41730177216536	4.83741017254511	5.66850916651897
C7orf26	7.37351664047221	7.27245522277494	7.28356145476023	7.39731284060628	7.47405609766099	7.54314363154223	7.45460840578409	7.36230884898711	7.44579745372135	7.38712992240032
C7orf31	6.36603133501264	6.47838441513197	6.21495033362329	6.42596421233786	6.59838195080937	6.09659399113098	5.74784163124004	5.79337277368652	5.73764018967441	6.10584029145544
C7orf43	7.44713517519483	7.33311416233024	7.45719904134346	7.18809823449064	7.27814769048403	7.31220262551268	7.18377148093954	7.24617460474788	7.41391524185456	7.54277197855673
C7orf50	10.0663095911455	10.1500586412868	10.109882586665	10.197362900543	10.2086609251375	9.83743090377327	10.0395023666989	9.79608216245897	9.88131487532504	9.84980753090091
C7orf57	0.804286080573775	-6.64385618977472	-6.64385618977472	-0.22961308198715	-6.64385618977472	-6.64385618977472	1.66466798736739	1.45261843044882	0.937567088924787	-6.64385618977472
C7orf61	2.6057278105312	2.92553389775275	3.55886852507385	2.34118351932317	2.91364840219979	2.95140811476139	2.98386319277872	3.44865975601647	4.01836825648289	3.40655222937901
C7orf65	2.38373035691854	2.73316006510634	2.18231427528974	2.9251966627224	1.50179838587082	2.14545137232005	2.98386319277872	2.44998052145953	1.93379591796632	2.40791209326434
C7orf71	2.6057278105312	1.9274315447464	3.02889778966716	2.07871842816194	1.50179838587082	3.46542163611332	3.2465936244179	2.18747408342942	2.51749916790388	2.40791209326434
C7orf77	2.6057278105312	2.24860088033811	-0.126955216858632	-0.22961308198715	-0.0730112380425258	0.155200871433709	1.66466798736739	-0.12184040444295	-6.64385618977472	-6.64385618977472
C8G	-6.64385618977472	2.73316006510634	2.18231427528974	2.07871842816194	1.91556173693409	2.95140811476139	1.66466798736739	2.86435778915943	0.937567088924787	2.89256201231797
C8orf31	3.60454225816138	4.96848874216482	5.14301466907635	3.92424668026986	4.43596116277376	3.84363181862387	3.83104935911134	4.72090344608151	4.39013468399507	4.72766379025114
C8orf33	10.3087526459984	10.1939413945729	10.2559595889471	10.2371988005612	10.2725912739798	10.250723141006	10.2432049619965	10.3156572338112	10.216584749915	10.2519469370492
C8orf34	5.60365245409942	5.6243659626961	5.58542504953589	5.56103161349493	5.61246716047584	4.89755844540029	5.30433162707013	6.35440470936395	5.68518278377749	5.78396456451997
C8orf37	5.41104976022579	5.41582483449008	5.31699767107509	5.63630420230968	5.52675534055776	5.46444172332495	5.4677912409854	5.07225752684697	4.88469960899783	4.72766379025114
C8orf37-AS1	1.38649210746592	2.24860088033811	-0.126955216858632	1.34402784871907	2.23672480240172	1.14870853146034	0.669211330326305	2.67199570460639	-0.054920014195448	0.0968170100787238
C8orf44	6.09999189870497	6.28137124636247	6.77619896593491	6.19651129526776	6.30423252336599	5.94977519074557	6.27500644592798	6.23760591488993	6.23398729574944	5.99038053023068
C8orf49	4.3202851150342	4.31667533458585	4.7157342294606	4.14650333874829	4.00009727330058	4.31283793395623	3.66125106586522	4.86287116245472	4.88469960899783	4.5433134685784
C8orf58	6.23913530587873	5.41582483449008	5.90183953059398	5.73092266024349	5.79463550484455	6.07313847440875	5.11995684141201	5.64402352752174	6.23398729574944	6.03767892469484
C8orf59	8.0006282847774	8.2812321308429	8.18817044156932	8.15430114661243	8.2954827380507	8.30210388838381	8.18372186498929	8.22436729258895	8.18745219563244	7.96596373874813
C8orf74	1.80014939232322	1.51365775817632	0.865146181935228	-6.64385618977472	0.919380810664841	2.46672715200977	-6.64385618977472	2.44998052145953	0.937567088924787	2.89256201231797
C8orf76	7.13595338951206	7.24565691306995	7.37299097229992	7.36078915888393	7.2247119389393	7.82173071123291	7.3606377933404	7.66334634807628	7.60251443903737	7.49273402676877
C8orf82	8.3847586078259	8.20445343127051	8.38862860699959	8.26911767458563	8.30409559503242	8.17014292632981	8.40834560445327	8.11035499926912	8.05419045398779	8.09454302459291
C8orf86	4.9257585537086	4.17236163152086	4.50169726643745	4.00219917586244	4.16046703462385	3.1438200309712	3.83104935911134	3.86336687491979	3.73845109832356	3.543932065556
C8orf88	6.08161606588124	5.85462043111966	5.81165728879603	6.02037988736642	5.81887871932671	5.81486849350996	5.9822666132554	5.6700135841608	6.03875878255039	6.06075905193092
C9	-6.64385618977472	0.931219366907536	-0.126955216858632	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.12184040444295	-6.64385618977472	-6.64385618977472
C9orf106	4.96638735342416	5.09398122392118	4.5582563008458	4.75390586471987	5.19752795305052	4.23041847354117	4.24583340860755	4.32252812605499	3.51623881702784	3.25470029523488
C9orf116	3.11958976885454	2.24860088033811	3.31808298816349	1.34402784871907	2.91364840219979	2.46672715200977	2.98386319277872	3.32324899349531	2.93190662937638	3.25470029523488
C9orf129	1.80014939232322	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.0730112380425258	1.14870853146034	-6.64385618977472	-6.64385618977472	-6.64385618977472	-6.64385618977472
C9orf131	4.44052157403683	5.13349817159713	5.02757147574404	4.56133716978251	4.95659133432515	5.81486849350996	6.41516685401131	6.63070520234209	5.76317053828493	6.08347575147967
C9orf152	1.80014939232322	1.9274315447464	1.86118060542028	1.34402784871907	3.0833606541729	1.73150041003257	2.66239093912885	3.77032355265632	1.93379591796632	2.89256201231797
C9orf153	1.80014939232322	3.24708216352933	3.31808298816349	3.92424668026986	3.72018254623063	3.46542163611332	3.66125106586522	3.77032355265632	3.10162155705882	3.08496422064952
C9orf16	7.00556645519717	6.85449576542992	6.96584397078511	7.05726014737775	6.99930813686002	7.24031434533254	7.51816998947902	7.21120079851628	7.06967361645735	7.04915621129256
C9orf163	2.6057278105312	1.9274315447464	1.86118060542028	1.34402784871907	0.919380810664841	2.14545137232005	0.669211330326305	0.87028902420983	1.52001657129736	2.08666344995084
C9orf170	-0.187475957569146	0.931219366907536	-6.64385618977472	1.75764388426311	1.50179838587082	-6.64385618977472	-6.64385618977472	-6.64385618977472	0.937567088924787	-6.64385618977472
C9orf24	2.38373035691854	1.51365775817632	-0.126955216858632	-6.64385618977472	1.50179838587082	0.155200871433709	1.66466798736739	1.45261843044882	0.937567088924787	0.0968170100787238
C9orf3	6.23913530587873	6.24575197358471	6.16118645250659	5.94343008408253	6.61231971013812	6.07313847440875	6.18387070772129	6.386109735985	6.23398729574944	6.19198479164046
C9orf40	8.18406769979939	8.26797646220896	8.41566706046537	8.10657023928062	8.22466371121177	8.07297775691775	8.19931818652619	8.05718630017155	8.11989128456262	8.29762795916849
C9orf43	2.6057278105312	2.73316006510634	2.66683265217395	2.34118351932317	2.23672480240172	0.155200871433709	2.24811285532536	2.44998052145953	2.93190662937638	2.89256201231797
C9orf50	-6.64385618977472	-6.64385618977472	-6.64385618977472	-0.22961308198715	-6.64385618977472	1.14870853146034	-6.64385618977472	1.45261843044882	-6.64385618977472	-6.64385618977472
C9orf64	7.59049152993	7.58904459859272	7.51549443048829	7.48816104798529	7.50426902895427	6.92366539608035	7.06960863289543	7.03241049196567	7.11002839140434	7.18139446781559
C9orf66	7.97098399252469	7.92369316887465	7.81146463319879	7.78685940097455	7.81868702572422	7.88371491631793	7.98209544632096	7.72662953843805	7.67155261468987	7.96596373874813
C9orf72	5.2226519817908	5.28155671285725	5.02757147574404	5.61164714898684	4.66718796089133	4.31283793395623	4.46811719497683	4.25544826538632	4.51560822845416	4.5433134685784
C9orf78	9.63049006033046	9.3436161351914	9.48658082957276	9.51826233526375	9.51908250326275	9.61388046969274	9.49933401330869	9.54889506755455	9.85484294723905	9.88740924125264
C9orf85	6.82955066126604	7.00056201950502	6.86855482132599	6.89304381196673	7.15023883310834	6.69691476128852	6.59099729002342	6.28882456876679	6.43797591219696	6.50968608120138
CA1	0.804286080573775	2.51112922485314	2.18231427528974	2.56316914972977	1.91556173693409	2.95140811476139	0.669211330326305	2.86435778915943	2.51749916790388	2.40791209326434
CA11	3.88444086106013	4.17236163152086	4.5582563008458	4.14650333874829	4.71963510134405	3.46542163611332	4.12037165360756	4.32252812605499	3.83791470955969	3.99106115714728
CA12	3.38234749655464	3.50986329438875	3.94560357502692	3.21435790412528	3.49797256036981	3.95047524165057	4.12037165360756	2.67199570460639	3.73845109832356	2.40791209326434
CA13	5.7504651299327	5.41582483449008	5.63885338245169	5.79802450874253	5.61246716047584	6.40914315154408	6.54290807481083	6.14798095820382	6.53008382142783	6.49281412534405
CA14	3.60454225816138	3.62524308651621	3.44349331977125	4.00219917586244	3.72018254623063	3.60280641799821	4.56760941225031	4.67029691100784	3.51623881702784	4.17152665901428
CA2	13.2689469040539	13.2459859339838	13.2567505391817	13.1767512049748	13.1859666114929	13.5231901778608	13.4734919465807	13.4086682100087	13.4497752457178	13.388186002831
CA3	6.22245878552919	6.24575197358471	5.85745295160623	5.94343008408253	6.3548523011654	6.11967425785189	5.90827804276379	5.97112973223118	5.54503373676683	5.94147875487211
CA5A	6.60350410005223	6.65169770058315	6.92341214955996	6.74219052719591	6.9005379735529	6.72728551324518	7.33262513837081	7.04239382049181	6.93013317148924	6.85157224176416
CA5B	7.32747209460804	7.27245522277494	7.33302700972258	7.42588031480457	7.06158765040446	7.36144309827645	7.26011725210213	7.55593890646006	7.11002839140434	7.39623158746949
CA6	3.70399886023716	4.447856911822	3.85819925329199	4.27767703415906	4.00009727330058	4.46476843488	3.83104935911134	4.86287116245472	3.51623881702784	3.543932065556
CA7	3.60454225816138	3.62524308651621	4.02801371587905	3.56194808827986	3.61335154616954	3.60280641799821	3.66125106586522	3.56403532599424	3.63161903875929	3.25470029523488
CA8	3.11958976885454	3.62524308651621	2.44481882131142	2.34118351932317	2.72127681319755	2.46672715200977	3.46876888211048	3.56403532599424	3.10162155705882	2.67049335354237
CA9	0.804286080573775	-6.64385618977472	-0.126955216858632	-0.22961308198715	-6.64385618977472	-6.64385618977472	0.669211330326305	-0.12184040444295	-6.64385618977472	-6.64385618977472
CAAP1	7.84045787446572	8.01644660987692	8.01713112646305	7.97742998960291	8.04107031815853	8.20832481200038	8.21474770493286	8.17076437505292	8.14438497339664	8.08331618151801
CAB39	10.4005647109584	10.322388710843	10.3166470296326	10.3203877238073	10.4215180502085	10.786952600833	10.7634063994872	10.6705439040781	10.6790550449946	10.6559721555598
CAB39L	5.31992398510048	5.17196150368673	5.38111227325791	5.33869012270075	5.40392640902944	5.18697705642993	5.56730518165154	5.74528730352853	5.35663176245023	5.17112629950347
CABIN1	10.2327243408331	10.257918819146	10.1881333430588	10.1370881746565	10.1901943335366	10.4310633669692	10.3914400632087	10.3340616706978	10.4248809427077	10.3180917198366
CABLES1	5.96615660023542	5.75679060379839	5.96595937699759	6.02037988736642	6.21570740330335	5.66603296448881	6.08658735142127	5.64402352752174	5.51529283077804	5.63814155257562
CABLES2	8.39966987339523	8.41151615559566	8.2751031857035	8.25326424012639	8.35056857787332	8.34190365268608	8.32549118217271	8.16620625152239	8.34791165848191	8.40071829005804
CABP1	2.38373035691854	2.92553389775275	1.86118060542028	0.761904080720004	1.91556173693409	1.14870853146034	1.66466798736739	-6.64385618977472	-0.054920014195448	1.67275765934632
CABP4	3.96684874910704	4.38375662194689	4.02801371587905	4.88314304992058	4.00009727330058	4.23041847354117	4.46811719497683	4.44799891959025	4.01836825648289	4.5433134685784
CABP7	-0.187475957569146	2.24860088033811	2.44481882131142	0.761904080720004	2.72127681319755	-6.64385618977472	-6.64385618977472	-0.12184040444295	0.937567088924787	1.67275765934632
CABYR	4.04480270008998	4.56809826034118	4.31735953416405	4.56133716978251	3.37255776157821	4.84312927737882	4.90851824081053	4.90725025756407	4.63103692764242	4.78422637576989
CACFD1	5.77354448929403	6.20923097228895	6.26678241039595	5.98241796406532	5.81887871932671	4.95000857879278	5.56730518165154	5.97112973223118	5.48492589304135	5.60712095442391
CACHD1	4.25618760312642	4.78213917485081	4.10596968267051	4.00219917586244	3.91269078242516	4.46476843488	4.98249480424916	3.77032355265632	4.51560822845416	4.6074169044596
CACNA1A	6.69095821411881	6.36675207787461	6.73998212439354	6.58641122229796	6.3548523011654	6.75703007779535	7.26011725210213	7.20232324816598	7.18750168346022	6.96602143821821
